file,speaker,label
29468_chunk0.wav,Barack Obama,bona-fide
29469_chunk0.wav,Barack Obama,bona-fide
29500_chunk0.wav,Barack Obama,bona-fide
29515_chunk0.wav,Barack Obama,bona-fide
29551_chunk0.wav,Barack Obama,bona-fide
29595_chunk0.wav,Barack Obama,bona-fide
29625_chunk0.wav,Barack Obama,bona-fide
29626_chunk0.wav,Barack Obama,spoof
29777_chunk0.wav,Barack Obama,bona-fide
29870_chunk0.wav,Barack Obama,bona-fide
29871_chunk0.wav,Barack Obama,bona-fide
29899_chunk0.wav,Barack Obama,bona-fide
29903_chunk0.wav,Barack Obama,bona-fide
29908_chunk0.wav,Barack Obama,bona-fide
29951_chunk0.wav,Barack Obama,bona-fide
29959_chunk0.wav,Barack Obama,bona-fide
29965_chunk0.wav,Barack Obama,bona-fide
30021_chunk0.wav,Barack Obama,bona-fide
30072_chunk0.wav,Barack Obama,bona-fide
30075_chunk0.wav,Barack Obama,bona-fide
30087_chunk0.wav,Barack Obama,bona-fide
30092_chunk0.wav,Barack Obama,bona-fide
30140_chunk0.wav,Barack Obama,bona-fide
30149_chunk0.wav,Barack Obama,spoof
30188_chunk0.wav,Barack Obama,bona-fide
30231_chunk0.wav,Barack Obama,bona-fide
30232_chunk0.wav,Barack Obama,bona-fide
30242_chunk0.wav,Barack Obama,bona-fide
30277_chunk0.wav,Barack Obama,bona-fide
30309_chunk0.wav,Barack Obama,spoof
30314_chunk0.wav,Barack Obama,bona-fide
30343_chunk0.wav,Barack Obama,spoof
30368_chunk0.wav,Barack Obama,bona-fide
30388_chunk0.wav,Barack Obama,bona-fide
30418_chunk0.wav,Barack Obama,bona-fide
30427_chunk0.wav,Barack Obama,bona-fide
30432_chunk0.wav,Barack Obama,bona-fide
30474_chunk0.wav,Barack Obama,bona-fide
30503_chunk0.wav,Barack Obama,bona-fide
30528_chunk0.wav,Barack Obama,bona-fide
30560_chunk0.wav,Barack Obama,bona-fide
30570_chunk0.wav,Barack Obama,bona-fide
30573_chunk0.wav,Barack Obama,bona-fide
30583_chunk0.wav,Barack Obama,bona-fide
30647_chunk0.wav,Barack Obama,bona-fide
30675_chunk0.wav,Barack Obama,bona-fide
30725_chunk0.wav,Barack Obama,spoof
30745_chunk0.wav,Barack Obama,bona-fide
30792_chunk0.wav,Barack Obama,spoof
30823_chunk0.wav,Barack Obama,bona-fide
30933_chunk0.wav,Barack Obama,bona-fide
30966_chunk0.wav,Barack Obama,bona-fide
30998_chunk0.wav,Barack Obama,bona-fide
31009_chunk0.wav,Barack Obama,bona-fide
31034_chunk0.wav,Barack Obama,bona-fide
31036_chunk0.wav,Barack Obama,spoof
31068_chunk0.wav,Barack Obama,bona-fide
31070_chunk0.wav,Barack Obama,bona-fide
31093_chunk0.wav,Barack Obama,spoof
31148_chunk0.wav,Barack Obama,bona-fide
31213_chunk0.wav,Barack Obama,bona-fide
31231_chunk0.wav,Barack Obama,bona-fide
31297_chunk0.wav,Barack Obama,bona-fide
31299_chunk0.wav,Barack Obama,bona-fide
31327_chunk0.wav,Barack Obama,bona-fide
31341_chunk0.wav,Barack Obama,bona-fide
31390_chunk0.wav,Barack Obama,bona-fide
31509_chunk0.wav,Barack Obama,bona-fide
31529_chunk0.wav,Barack Obama,bona-fide
31540_chunk0.wav,Barack Obama,bona-fide
31550_chunk0.wav,Barack Obama,bona-fide
31590_chunk0.wav,Barack Obama,bona-fide
31634_chunk0.wav,Barack Obama,bona-fide
31675_chunk0.wav,Barack Obama,bona-fide
31702_chunk0.wav,Barack Obama,bona-fide
31743_chunk0.wav,Barack Obama,bona-fide
312_chunk0.wav,Christopher Hitchens,spoof
314_chunk0.wav,Christopher Hitchens,bona-fide
374_chunk0.wav,Christopher Hitchens,spoof
405_chunk0.wav,Christopher Hitchens,bona-fide
475_chunk0.wav,Christopher Hitchens,bona-fide
500_chunk0.wav,Christopher Hitchens,bona-fide
585_chunk0.wav,Christopher Hitchens,bona-fide
593_chunk0.wav,Christopher Hitchens,spoof
659_chunk0.wav,Christopher Hitchens,spoof
661_chunk0.wav,Christopher Hitchens,spoof
665_chunk0.wav,Christopher Hitchens,bona-fide
755_chunk0.wav,Christopher Hitchens,bona-fide
840_chunk0.wav,Christopher Hitchens,spoof
971_chunk0.wav,Christopher Hitchens,bona-fide
1013_chunk0.wav,Christopher Hitchens,spoof
1125_chunk0.wav,Christopher Hitchens,bona-fide
1174_chunk0.wav,Christopher Hitchens,bona-fide
1230_chunk0.wav,Christopher Hitchens,bona-fide
1325_chunk0.wav,Christopher Hitchens,bona-fide
1386_chunk0.wav,Christopher Hitchens,bona-fide
1412_chunk0.wav,Christopher Hitchens,bona-fide
1450_chunk0.wav,Christopher Hitchens,bona-fide
1532_chunk0.wav,Christopher Hitchens,spoof
1574_chunk0.wav,Christopher Hitchens,spoof
1591_chunk0.wav,Christopher Hitchens,bona-fide
1610_chunk0.wav,Christopher Hitchens,spoof
1619_chunk0.wav,Christopher Hitchens,bona-fide
1654_chunk0.wav,Christopher Hitchens,bona-fide
1948_chunk0.wav,Christopher Hitchens,bona-fide
1954_chunk0.wav,Christopher Hitchens,bona-fide
2055_chunk0.wav,Christopher Hitchens,spoof
2066_chunk0.wav,Christopher Hitchens,spoof
2221_chunk0.wav,Christopher Hitchens,spoof
2231_chunk0.wav,Christopher Hitchens,spoof
2251_chunk0.wav,Christopher Hitchens,spoof
2287_chunk0.wav,Christopher Hitchens,bona-fide
2310_chunk0.wav,Christopher Hitchens,bona-fide
2417_chunk0.wav,Christopher Hitchens,bona-fide
2430_chunk0.wav,Christopher Hitchens,bona-fide
2453_chunk0.wav,Christopher Hitchens,spoof
2467_chunk0.wav,Christopher Hitchens,bona-fide
2630_chunk0.wav,Christopher Hitchens,bona-fide
2636_chunk0.wav,Christopher Hitchens,spoof
2811_chunk0.wav,Christopher Hitchens,bona-fide
2867_chunk0.wav,Christopher Hitchens,spoof
2921_chunk0.wav,Christopher Hitchens,bona-fide
2994_chunk0.wav,Christopher Hitchens,bona-fide
3095_chunk0.wav,Christopher Hitchens,bona-fide
3184_chunk0.wav,Christopher Hitchens,bona-fide
3187_chunk0.wav,Christopher Hitchens,bona-fide
3264_chunk0.wav,Christopher Hitchens,bona-fide
3345_chunk0.wav,Christopher Hitchens,spoof
3405_chunk0.wav,Christopher Hitchens,bona-fide
3450_chunk0.wav,Christopher Hitchens,bona-fide
3541_chunk0.wav,Christopher Hitchens,spoof
3601_chunk0.wav,Christopher Hitchens,spoof
3763_chunk0.wav,Christopher Hitchens,bona-fide
3931_chunk0.wav,Christopher Hitchens,spoof
3946_chunk0.wav,Christopher Hitchens,bona-fide
4000_chunk0.wav,Christopher Hitchens,bona-fide
4001_chunk0.wav,Christopher Hitchens,spoof
4031_chunk0.wav,Christopher Hitchens,spoof
4157_chunk0.wav,Christopher Hitchens,spoof
4208_chunk0.wav,Christopher Hitchens,spoof
4232_chunk0.wav,Christopher Hitchens,spoof
4282_chunk0.wav,Christopher Hitchens,spoof
4321_chunk0.wav,Christopher Hitchens,bona-fide
4392_chunk0.wav,Christopher Hitchens,bona-fide
4440_chunk0.wav,Christopher Hitchens,spoof
4465_chunk0.wav,Christopher Hitchens,bona-fide
4505_chunk0.wav,Christopher Hitchens,bona-fide
4533_chunk0.wav,Christopher Hitchens,spoof
4605_chunk0.wav,Christopher Hitchens,spoof
4695_chunk0.wav,Christopher Hitchens,spoof
4727_chunk0.wav,Christopher Hitchens,bona-fide
4780_chunk0.wav,Christopher Hitchens,spoof
4930_chunk0.wav,Christopher Hitchens,spoof
4968_chunk0.wav,Christopher Hitchens,bona-fide
4984_chunk0.wav,Christopher Hitchens,bona-fide
5003_chunk0.wav,Christopher Hitchens,spoof
5037_chunk0.wav,Christopher Hitchens,bona-fide
5154_chunk0.wav,Christopher Hitchens,bona-fide
5169_chunk0.wav,Christopher Hitchens,bona-fide
5181_chunk0.wav,Christopher Hitchens,spoof
5439_chunk0.wav,Christopher Hitchens,spoof
5564_chunk0.wav,Christopher Hitchens,bona-fide
5573_chunk0.wav,Christopher Hitchens,spoof
5635_chunk0.wav,Christopher Hitchens,spoof
5741_chunk0.wav,Christopher Hitchens,bona-fide
5864_chunk0.wav,Christopher Hitchens,bona-fide
5949_chunk0.wav,Christopher Hitchens,spoof
6078_chunk0.wav,Christopher Hitchens,spoof
6104_chunk0.wav,Christopher Hitchens,spoof
6115_chunk0.wav,Christopher Hitchens,bona-fide
6170_chunk0.wav,Christopher Hitchens,spoof
6187_chunk0.wav,Christopher Hitchens,bona-fide
6207_chunk0.wav,Christopher Hitchens,spoof
6260_chunk0.wav,Christopher Hitchens,bona-fide
6294_chunk0.wav,Christopher Hitchens,bona-fide
6383_chunk0.wav,Christopher Hitchens,spoof
6530_chunk0.wav,Christopher Hitchens,bona-fide
6813_chunk0.wav,Christopher Hitchens,bona-fide
6835_chunk0.wav,Christopher Hitchens,bona-fide
6903_chunk0.wav,Christopher Hitchens,bona-fide
6958_chunk0.wav,Christopher Hitchens,bona-fide
7035_chunk0.wav,Christopher Hitchens,spoof
7050_chunk0.wav,Christopher Hitchens,bona-fide
7097_chunk0.wav,Christopher Hitchens,bona-fide
7133_chunk0.wav,Christopher Hitchens,spoof
7157_chunk0.wav,Christopher Hitchens,spoof
7212_chunk0.wav,Christopher Hitchens,spoof
7229_chunk0.wav,Christopher Hitchens,spoof
7233_chunk0.wav,Christopher Hitchens,bona-fide
7342_chunk0.wav,Christopher Hitchens,spoof
7765_chunk0.wav,Christopher Hitchens,spoof
7773_chunk0.wav,Christopher Hitchens,bona-fide
7777_chunk0.wav,Christopher Hitchens,bona-fide
7783_chunk0.wav,Christopher Hitchens,bona-fide
7797_chunk0.wav,Christopher Hitchens,spoof
7868_chunk0.wav,Christopher Hitchens,bona-fide
8309_chunk0.wav,Christopher Hitchens,bona-fide
8346_chunk0.wav,Christopher Hitchens,spoof
8527_chunk0.wav,Christopher Hitchens,bona-fide
8530_chunk0.wav,Christopher Hitchens,bona-fide
8677_chunk0.wav,Christopher Hitchens,bona-fide
8787_chunk0.wav,Christopher Hitchens,spoof
8865_chunk0.wav,Christopher Hitchens,bona-fide
8906_chunk0.wav,Christopher Hitchens,spoof
8930_chunk0.wav,Christopher Hitchens,bona-fide
8959_chunk0.wav,Christopher Hitchens,bona-fide
8991_chunk0.wav,Christopher Hitchens,spoof
9019_chunk0.wav,Christopher Hitchens,bona-fide
9081_chunk0.wav,Christopher Hitchens,bona-fide
9105_chunk0.wav,Christopher Hitchens,spoof
9205_chunk0.wav,Christopher Hitchens,spoof
9255_chunk0.wav,Christopher Hitchens,bona-fide
9352_chunk0.wav,Christopher Hitchens,bona-fide
9395_chunk0.wav,Christopher Hitchens,spoof
9487_chunk0.wav,Christopher Hitchens,spoof
9524_chunk0.wav,Christopher Hitchens,spoof
9553_chunk0.wav,Christopher Hitchens,bona-fide
9784_chunk0.wav,Christopher Hitchens,spoof
9823_chunk0.wav,Christopher Hitchens,spoof
9833_chunk0.wav,Christopher Hitchens,bona-fide
9961_chunk0.wav,Christopher Hitchens,spoof
9975_chunk0.wav,Christopher Hitchens,spoof
9981_chunk0.wav,Christopher Hitchens,spoof
10039_chunk0.wav,Christopher Hitchens,bona-fide
10059_chunk0.wav,Christopher Hitchens,bona-fide
10154_chunk0.wav,Christopher Hitchens,bona-fide
10226_chunk0.wav,Christopher Hitchens,spoof
10233_chunk0.wav,Christopher Hitchens,bona-fide
10274_chunk0.wav,Christopher Hitchens,bona-fide
10314_chunk0.wav,Christopher Hitchens,bona-fide
10459_chunk0.wav,Christopher Hitchens,spoof
10514_chunk0.wav,Christopher Hitchens,spoof
10695_chunk0.wav,Christopher Hitchens,bona-fide
10880_chunk0.wav,Christopher Hitchens,spoof
10881_chunk0.wav,Christopher Hitchens,spoof
10884_chunk0.wav,Christopher Hitchens,spoof
10896_chunk0.wav,Christopher Hitchens,spoof
10922_chunk0.wav,Christopher Hitchens,spoof
11087_chunk0.wav,Christopher Hitchens,bona-fide
11213_chunk0.wav,Christopher Hitchens,spoof
11261_chunk0.wav,Christopher Hitchens,spoof
11294_chunk0.wav,Christopher Hitchens,bona-fide
11308_chunk0.wav,Christopher Hitchens,bona-fide
11513_chunk0.wav,Christopher Hitchens,bona-fide
11529_chunk0.wav,Christopher Hitchens,spoof
11775_chunk0.wav,Christopher Hitchens,bona-fide
12019_chunk0.wav,Christopher Hitchens,spoof
12071_chunk0.wav,Christopher Hitchens,spoof
12090_chunk0.wav,Christopher Hitchens,spoof
12166_chunk0.wav,Christopher Hitchens,spoof
12238_chunk0.wav,Christopher Hitchens,spoof
12312_chunk0.wav,Christopher Hitchens,bona-fide
12370_chunk0.wav,Christopher Hitchens,spoof
12410_chunk0.wav,Christopher Hitchens,spoof
12429_chunk0.wav,Christopher Hitchens,bona-fide
12472_chunk0.wav,Christopher Hitchens,bona-fide
12574_chunk0.wav,Christopher Hitchens,spoof
12723_chunk0.wav,Christopher Hitchens,spoof
12746_chunk0.wav,Christopher Hitchens,spoof
12905_chunk0.wav,Christopher Hitchens,spoof
12917_chunk0.wav,Christopher Hitchens,spoof
12947_chunk0.wav,Christopher Hitchens,spoof
12971_chunk0.wav,Christopher Hitchens,spoof
13066_chunk0.wav,Christopher Hitchens,spoof
13112_chunk0.wav,Christopher Hitchens,bona-fide
13116_chunk0.wav,Christopher Hitchens,spoof
13191_chunk0.wav,Christopher Hitchens,bona-fide
13213_chunk0.wav,Christopher Hitchens,bona-fide
13389_chunk0.wav,Christopher Hitchens,bona-fide
13562_chunk0.wav,Christopher Hitchens,bona-fide
13568_chunk0.wav,Christopher Hitchens,spoof
13596_chunk0.wav,Christopher Hitchens,spoof
13652_chunk0.wav,Christopher Hitchens,bona-fide
13676_chunk0.wav,Christopher Hitchens,bona-fide
13894_chunk0.wav,Christopher Hitchens,bona-fide
13937_chunk0.wav,Christopher Hitchens,bona-fide
14103_chunk0.wav,Christopher Hitchens,spoof
14170_chunk0.wav,Christopher Hitchens,spoof
14202_chunk0.wav,Christopher Hitchens,spoof
14362_chunk0.wav,Christopher Hitchens,spoof
14434_chunk0.wav,Christopher Hitchens,spoof
14464_chunk0.wav,Christopher Hitchens,spoof
14498_chunk0.wav,Christopher Hitchens,bona-fide
14584_chunk0.wav,Christopher Hitchens,bona-fide
14619_chunk0.wav,Christopher Hitchens,bona-fide
14717_chunk0.wav,Christopher Hitchens,spoof
14774_chunk0.wav,Christopher Hitchens,bona-fide
14975_chunk0.wav,Christopher Hitchens,spoof
15018_chunk0.wav,Christopher Hitchens,spoof
15054_chunk0.wav,Christopher Hitchens,spoof
15063_chunk0.wav,Christopher Hitchens,spoof
15150_chunk0.wav,Christopher Hitchens,bona-fide
15372_chunk0.wav,Christopher Hitchens,bona-fide
15408_chunk0.wav,Christopher Hitchens,bona-fide
15432_chunk0.wav,Christopher Hitchens,spoof
15523_chunk0.wav,Christopher Hitchens,bona-fide
15535_chunk0.wav,Christopher Hitchens,bona-fide
15561_chunk0.wav,Christopher Hitchens,spoof
15630_chunk0.wav,Christopher Hitchens,spoof
15681_chunk0.wav,Christopher Hitchens,spoof
15712_chunk0.wav,Christopher Hitchens,spoof
15865_chunk0.wav,Christopher Hitchens,spoof
15880_chunk0.wav,Christopher Hitchens,bona-fide
15920_chunk0.wav,Christopher Hitchens,spoof
15956_chunk0.wav,Christopher Hitchens,bona-fide
15985_chunk0.wav,Christopher Hitchens,bona-fide
16068_chunk0.wav,Christopher Hitchens,bona-fide
16075_chunk0.wav,Christopher Hitchens,spoof
16102_chunk0.wav,Christopher Hitchens,spoof
16162_chunk0.wav,Christopher Hitchens,bona-fide
16335_chunk0.wav,Christopher Hitchens,bona-fide
16424_chunk0.wav,Christopher Hitchens,spoof
16519_chunk0.wav,Christopher Hitchens,spoof
16699_chunk0.wav,Christopher Hitchens,spoof
16708_chunk0.wav,Christopher Hitchens,spoof
16909_chunk0.wav,Christopher Hitchens,bona-fide
16923_chunk0.wav,Christopher Hitchens,bona-fide
16966_chunk0.wav,Christopher Hitchens,bona-fide
16968_chunk0.wav,Christopher Hitchens,spoof
17071_chunk0.wav,Christopher Hitchens,spoof
17111_chunk0.wav,Christopher Hitchens,bona-fide
17161_chunk0.wav,Christopher Hitchens,spoof
17194_chunk0.wav,Christopher Hitchens,spoof
17249_chunk0.wav,Christopher Hitchens,spoof
17301_chunk0.wav,Christopher Hitchens,bona-fide
17343_chunk0.wav,Christopher Hitchens,spoof
17446_chunk0.wav,Christopher Hitchens,spoof
17634_chunk0.wav,Christopher Hitchens,spoof
17646_chunk0.wav,Christopher Hitchens,spoof
17649_chunk0.wav,Christopher Hitchens,spoof
17704_chunk0.wav,Christopher Hitchens,bona-fide
17787_chunk0.wav,Christopher Hitchens,spoof
17970_chunk0.wav,Christopher Hitchens,bona-fide
18254_chunk0.wav,Christopher Hitchens,spoof
18267_chunk0.wav,Christopher Hitchens,spoof
18298_chunk0.wav,Christopher Hitchens,bona-fide
18431_chunk0.wav,Christopher Hitchens,spoof
18473_chunk0.wav,Christopher Hitchens,spoof
18478_chunk0.wav,Christopher Hitchens,bona-fide
18543_chunk0.wav,Christopher Hitchens,spoof
18604_chunk0.wav,Christopher Hitchens,spoof
18657_chunk0.wav,Christopher Hitchens,spoof
18838_chunk0.wav,Christopher Hitchens,bona-fide
18859_chunk0.wav,Christopher Hitchens,bona-fide
18988_chunk0.wav,Christopher Hitchens,spoof
19003_chunk0.wav,Christopher Hitchens,spoof
19254_chunk0.wav,Christopher Hitchens,spoof
19278_chunk0.wav,Christopher Hitchens,spoof
19387_chunk0.wav,Christopher Hitchens,spoof
19408_chunk0.wav,Christopher Hitchens,spoof
19487_chunk0.wav,Christopher Hitchens,spoof
19696_chunk0.wav,Christopher Hitchens,spoof
19705_chunk0.wav,Christopher Hitchens,bona-fide
19711_chunk0.wav,Christopher Hitchens,bona-fide
19777_chunk0.wav,Christopher Hitchens,spoof
19817_chunk0.wav,Christopher Hitchens,spoof
19835_chunk0.wav,Christopher Hitchens,spoof
19951_chunk0.wav,Christopher Hitchens,spoof
19972_chunk0.wav,Christopher Hitchens,spoof
20009_chunk0.wav,Christopher Hitchens,spoof
20306_chunk0.wav,Christopher Hitchens,spoof
20434_chunk0.wav,Christopher Hitchens,bona-fide
20552_chunk0.wav,Christopher Hitchens,bona-fide
20616_chunk0.wav,Christopher Hitchens,spoof
20797_chunk0.wav,Christopher Hitchens,spoof
20976_chunk0.wav,Christopher Hitchens,spoof
21092_chunk0.wav,Christopher Hitchens,spoof
21099_chunk0.wav,Christopher Hitchens,spoof
21115_chunk0.wav,Christopher Hitchens,bona-fide
21188_chunk0.wav,Christopher Hitchens,bona-fide
21241_chunk0.wav,Christopher Hitchens,spoof
21500_chunk0.wav,Christopher Hitchens,bona-fide
21535_chunk0.wav,Christopher Hitchens,spoof
21537_chunk0.wav,Christopher Hitchens,bona-fide
21592_chunk0.wav,Christopher Hitchens,spoof
21826_chunk0.wav,Christopher Hitchens,bona-fide
22021_chunk0.wav,Christopher Hitchens,spoof
22155_chunk0.wav,Christopher Hitchens,spoof
22163_chunk0.wav,Christopher Hitchens,bona-fide
22187_chunk0.wav,Christopher Hitchens,spoof
22345_chunk0.wav,Christopher Hitchens,spoof
22479_chunk0.wav,Christopher Hitchens,spoof
22486_chunk0.wav,Christopher Hitchens,spoof
22514_chunk0.wav,Christopher Hitchens,bona-fide
22544_chunk0.wav,Christopher Hitchens,bona-fide
22556_chunk0.wav,Christopher Hitchens,bona-fide
22575_chunk0.wav,Christopher Hitchens,spoof
22592_chunk0.wav,Christopher Hitchens,bona-fide
22620_chunk0.wav,Christopher Hitchens,spoof
22646_chunk0.wav,Christopher Hitchens,spoof
22737_chunk0.wav,Christopher Hitchens,spoof
22938_chunk0.wav,Christopher Hitchens,spoof
22966_chunk0.wav,Christopher Hitchens,spoof
23038_chunk0.wav,Christopher Hitchens,bona-fide
23226_chunk0.wav,Christopher Hitchens,bona-fide
23500_chunk0.wav,Christopher Hitchens,spoof
23576_chunk0.wav,Christopher Hitchens,spoof
23593_chunk0.wav,Christopher Hitchens,spoof
23644_chunk0.wav,Christopher Hitchens,spoof
23655_chunk0.wav,Christopher Hitchens,spoof
23776_chunk0.wav,Christopher Hitchens,bona-fide
23807_chunk0.wav,Christopher Hitchens,bona-fide
23869_chunk0.wav,Christopher Hitchens,bona-fide
23972_chunk0.wav,Christopher Hitchens,bona-fide
23989_chunk0.wav,Christopher Hitchens,bona-fide
24094_chunk0.wav,Christopher Hitchens,spoof
24101_chunk0.wav,Christopher Hitchens,spoof
24277_chunk0.wav,Christopher Hitchens,bona-fide
24401_chunk0.wav,Christopher Hitchens,bona-fide
24434_chunk0.wav,Christopher Hitchens,bona-fide
24488_chunk0.wav,Christopher Hitchens,spoof
24686_chunk0.wav,Christopher Hitchens,bona-fide
24703_chunk0.wav,Christopher Hitchens,spoof
24930_chunk0.wav,Christopher Hitchens,bona-fide
25110_chunk0.wav,Christopher Hitchens,spoof
25329_chunk0.wav,Christopher Hitchens,bona-fide
25351_chunk0.wav,Christopher Hitchens,spoof
25454_chunk0.wav,Christopher Hitchens,bona-fide
25517_chunk0.wav,Christopher Hitchens,bona-fide
25568_chunk0.wav,Christopher Hitchens,bona-fide
25660_chunk0.wav,Christopher Hitchens,bona-fide
25812_chunk0.wav,Christopher Hitchens,spoof
25852_chunk0.wav,Christopher Hitchens,spoof
25954_chunk0.wav,Christopher Hitchens,bona-fide
25969_chunk0.wav,Christopher Hitchens,bona-fide
26018_chunk0.wav,Christopher Hitchens,bona-fide
26050_chunk0.wav,Christopher Hitchens,spoof
26183_chunk0.wav,Christopher Hitchens,spoof
26249_chunk0.wav,Christopher Hitchens,bona-fide
26269_chunk0.wav,Christopher Hitchens,spoof
26376_chunk0.wav,Christopher Hitchens,bona-fide
26406_chunk0.wav,Christopher Hitchens,bona-fide
26526_chunk0.wav,Christopher Hitchens,spoof
26572_chunk0.wav,Christopher Hitchens,spoof
26604_chunk0.wav,Christopher Hitchens,spoof
26694_chunk0.wav,Christopher Hitchens,spoof
26706_chunk0.wav,Christopher Hitchens,bona-fide
26721_chunk0.wav,Christopher Hitchens,bona-fide
26760_chunk0.wav,Christopher Hitchens,spoof
26858_chunk0.wav,Christopher Hitchens,bona-fide
26885_chunk0.wav,Christopher Hitchens,bona-fide
26935_chunk0.wav,Christopher Hitchens,spoof
27141_chunk0.wav,Christopher Hitchens,spoof
27207_chunk0.wav,Christopher Hitchens,bona-fide
27224_chunk0.wav,Christopher Hitchens,bona-fide
27274_chunk0.wav,Christopher Hitchens,spoof
27296_chunk0.wav,Christopher Hitchens,bona-fide
27377_chunk0.wav,Christopher Hitchens,bona-fide
27456_chunk0.wav,Christopher Hitchens,bona-fide
27493_chunk0.wav,Christopher Hitchens,spoof
27506_chunk0.wav,Christopher Hitchens,bona-fide
27563_chunk0.wav,Christopher Hitchens,bona-fide
27565_chunk0.wav,Christopher Hitchens,bona-fide
27590_chunk0.wav,Christopher Hitchens,bona-fide
27651_chunk0.wav,Christopher Hitchens,bona-fide
27654_chunk0.wav,Christopher Hitchens,spoof
27674_chunk0.wav,Christopher Hitchens,spoof
27864_chunk0.wav,Christopher Hitchens,spoof
27896_chunk0.wav,Christopher Hitchens,spoof
27951_chunk0.wav,Christopher Hitchens,bona-fide
27965_chunk0.wav,Christopher Hitchens,bona-fide
28147_chunk0.wav,Christopher Hitchens,spoof
28186_chunk0.wav,Christopher Hitchens,spoof
28352_chunk0.wav,Christopher Hitchens,spoof
28370_chunk0.wav,Christopher Hitchens,bona-fide
28415_chunk0.wav,Christopher Hitchens,spoof
28497_chunk0.wav,Christopher Hitchens,spoof
28813_chunk0.wav,Christopher Hitchens,spoof
28879_chunk0.wav,Christopher Hitchens,bona-fide
28999_chunk0.wav,Christopher Hitchens,spoof
29024_chunk0.wav,Christopher Hitchens,spoof
29049_chunk0.wav,Christopher Hitchens,spoof
29236_chunk0.wav,Christopher Hitchens,spoof
29260_chunk0.wav,Christopher Hitchens,bona-fide
29269_chunk0.wav,Christopher Hitchens,bona-fide
29373_chunk0.wav,Christopher Hitchens,bona-fide
29411_chunk0.wav,Christopher Hitchens,bona-fide
29542_chunk0.wav,Christopher Hitchens,spoof
29559_chunk0.wav,Christopher Hitchens,bona-fide
29578_chunk0.wav,Christopher Hitchens,spoof
29599_chunk0.wav,Christopher Hitchens,bona-fide
29615_chunk0.wav,Christopher Hitchens,bona-fide
29712_chunk0.wav,Christopher Hitchens,spoof
29733_chunk0.wav,Christopher Hitchens,bona-fide
29801_chunk0.wav,Christopher Hitchens,spoof
29832_chunk0.wav,Christopher Hitchens,bona-fide
29838_chunk0.wav,Christopher Hitchens,spoof
29888_chunk0.wav,Christopher Hitchens,spoof
29994_chunk0.wav,Christopher Hitchens,spoof
30009_chunk0.wav,Christopher Hitchens,spoof
30060_chunk0.wav,Christopher Hitchens,spoof
30118_chunk0.wav,Christopher Hitchens,spoof
30299_chunk0.wav,Christopher Hitchens,spoof
30422_chunk0.wav,Christopher Hitchens,bona-fide
30500_chunk0.wav,Christopher Hitchens,spoof
30540_chunk0.wav,Christopher Hitchens,bona-fide
30557_chunk0.wav,Christopher Hitchens,bona-fide
30577_chunk0.wav,Christopher Hitchens,spoof
30696_chunk0.wav,Christopher Hitchens,bona-fide
30738_chunk0.wav,Christopher Hitchens,spoof
30766_chunk0.wav,Christopher Hitchens,bona-fide
30788_chunk0.wav,Christopher Hitchens,spoof
30812_chunk0.wav,Christopher Hitchens,bona-fide
31035_chunk0.wav,Christopher Hitchens,spoof
31095_chunk0.wav,Christopher Hitchens,bona-fide
31149_chunk0.wav,Christopher Hitchens,bona-fide
31242_chunk0.wav,Christopher Hitchens,bona-fide
31244_chunk0.wav,Christopher Hitchens,bona-fide
31273_chunk0.wav,Christopher Hitchens,spoof
31331_chunk0.wav,Christopher Hitchens,spoof
31345_chunk0.wav,Christopher Hitchens,bona-fide
31360_chunk0.wav,Christopher Hitchens,bona-fide
31415_chunk0.wav,Christopher Hitchens,bona-fide
31427_chunk0.wav,Christopher Hitchens,spoof
31477_chunk0.wav,Christopher Hitchens,bona-fide
31622_chunk0.wav,Christopher Hitchens,spoof
31748_chunk0.wav,Christopher Hitchens,bona-fide
25_chunk0.wav,Ayn Rand,spoof
35_chunk0.wav,Ayn Rand,spoof
167_chunk0.wav,Ayn Rand,bona-fide
172_chunk0.wav,Ayn Rand,spoof
179_chunk0.wav,Ayn Rand,spoof
182_chunk0.wav,Ayn Rand,spoof
263_chunk0.wav,Ayn Rand,bona-fide
277_chunk0.wav,Ayn Rand,spoof
282_chunk0.wav,Ayn Rand,spoof
284_chunk0.wav,Ayn Rand,bona-fide
540_chunk0.wav,Ayn Rand,spoof
541_chunk0.wav,Ayn Rand,spoof
578_chunk0.wav,Ayn Rand,spoof
615_chunk0.wav,Ayn Rand,bona-fide
633_chunk0.wav,Ayn Rand,spoof
664_chunk0.wav,Ayn Rand,spoof
708_chunk0.wav,Ayn Rand,spoof
787_chunk0.wav,Ayn Rand,spoof
796_chunk0.wav,Ayn Rand,bona-fide
863_chunk0.wav,Ayn Rand,bona-fide
865_chunk0.wav,Ayn Rand,spoof
944_chunk0.wav,Ayn Rand,spoof
979_chunk0.wav,Ayn Rand,spoof
1105_chunk0.wav,Ayn Rand,spoof
1240_chunk0.wav,Ayn Rand,spoof
1242_chunk0.wav,Ayn Rand,spoof
1394_chunk0.wav,Ayn Rand,bona-fide
1425_chunk0.wav,Ayn Rand,bona-fide
1491_chunk0.wav,Ayn Rand,spoof
1495_chunk0.wav,Ayn Rand,bona-fide
1502_chunk0.wav,Ayn Rand,bona-fide
1555_chunk0.wav,Ayn Rand,spoof
